"city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
"city_21",0.624,NA,"No relevent experience","Full time course","Graduate","STEM","5","10000+","Public Sector","1",7,"1"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","10000+","Pvt Ltd","1",97,"0"
"city_67",0.855,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","100-500","Pvt Ltd",NA,14,"0"
"city_136",0.897,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Funded Startup","1",31,"0"
"city_149",0.689,NA,"Has relevent experience",NA,"Graduate","STEM","6","<10","Pvt Ltd","2",25,"0"
"city_102",0.804,"Male","Has relevent experience","Full time course","Graduate","STEM","6","500-999","Pvt Ltd","1",86,"0"
"city_102",0.804,"Male","Has relevent experience","no_enrollment","Masters","STEM","13","50-99","Funded Startup","1",330,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"500-999","Pvt Ltd","3",114,"0"
"city_40",0.776,NA,"No relevent experience","no_enrollment",NA,NA,"2",NA,NA,NA,47,"0"
"city_61",0.913,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","50-99","Pvt Ltd",NA,176,"0"
"city_67",0.855,"Male","Has relevent experience","Full time course","Graduate","STEM","8","100-500","Public Sector","3",39,"0"
"city_115",0.789,NA,"Has relevent experience","no_enrollment","Graduate","STEM","2","50-99","Pvt Ltd","1",18,"0"
"city_48",0.493,NA,"No relevent experience","no_enrollment","Graduate","STEM","2",NA,NA,"1",23,"0"
"city_64",0.666,"Male","Has relevent experience","no_enrollment","Graduate","STEM","20","<10","Pvt Ltd",NA,14,"0"
"city_103",0.92,NA,"Has relevent experience","Full time course","High School",NA,"2",NA,NA,"1",41,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"500-999","Pvt Ltd","2",34,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"10000+","Pvt Ltd","2",72,"0"
"city_70",0.698,NA,"Has relevent experience","no_enrollment","Graduate","STEM","9","50-99","Pvt Ltd",NA,37,"0"
"city_21",0.624,NA,"Has relevent experience","no_enrollment","Graduate","STEM","1",NA,"Pvt Ltd","1",35,"1"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Phd","STEM",NA,NA,NA,"1",72,"0"
"city_104",0.924,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"100-500","Pvt Ltd","4",29,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"100-500","Pvt Ltd",NA,57,"0"
"city_41",0.827,"Male","Has relevent experience","Full time course","Graduate","STEM","17","50-99","Pvt Ltd","4",100,"1"
"city_149",0.689,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3",NA,NA,"1",68,"1"
"city_78",0.579,"Male","Has relevent experience",NA,"Graduate","STEM","6",NA,NA,NA,29,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"10000+","Pvt Ltd",NA,41,"0"
"city_16",0.91,"Male","No relevent experience","no_enrollment","Phd","STEM","10",NA,NA,"1",163,"0"
"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","5","10000+","Pvt Ltd","3",264,"1"
"city_24",0.698,"Male","No relevent experience","no_enrollment","Masters","STEM","10",NA,NA,NA,28,"1"
"city_103",0.92,"Male","No relevent experience","Part time course","Graduate","STEM","5","<10","Pvt Ltd","1",20,"0"
"city_90",0.698,"Male","No relevent experience","Part time course","Graduate","STEM","3",NA,"Pvt Ltd","1",9,"0"
"city_83",0.923,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,NA,NA,"1",13,"0"
"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Arts","8","500-999","Pvt Ltd","1",12,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","4",NA,NA,"1",105,"1"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","<10","Pvt Ltd","1",90,"0"
"city_16",0.91,NA,"Has relevent experience","no_enrollment","High School",NA,"16","50-99","Pvt Ltd","2",69,"0"
"city_11",0.55,NA,"Has relevent experience","no_enrollment","Masters","Business Degree","4",NA,"Pvt Ltd","1",97,"0"
"city_173",0.878,NA,"Has relevent experience","no_enrollment","Masters","STEM",NA,"50-99","Funded Startup",NA,19,"0"
"city_50",0.896,"Male","Has relevent experience","no_enrollment","High School",NA,"13","1000-4999","Public Sector","2",59,"0"
"city_36",0.893,"Male","No relevent experience","Full time course","Graduate","STEM","13",NA,NA,"1",28,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree",NA,NA,NA,"2",180,"1"
"city_103",0.92,"Male","Has relevent experience","Part time course","High School",NA,"5",NA,NA,"1",122,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","7","50-99","Pvt Ltd","1",56,"0"
"city_21",0.624,NA,"Has relevent experience","no_enrollment","Masters","STEM","3","100-500","Pvt Ltd","1",56,"1"
"city_103",0.92,NA,"Has relevent experience","no_enrollment","Graduate","STEM","9","10000+","Pvt Ltd","1",128,"0"
"city_21",0.624,NA,"Has relevent experience","Full time course","Graduate","STEM","2","50-99","NGO","1",10,"1"
"city_13",0.827,NA,"Has relevent experience","no_enrollment","Masters","STEM","4","50-99","Pvt Ltd","1",11,"0"
"city_61",0.913,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"100-500","Pvt Ltd",NA,72,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","8",NA,"Pvt Ltd","1",130,"0"
"city_103",0.92,"Female","No relevent experience","no_enrollment","Masters","STEM","7","10000+","Pvt Ltd","1",44,"0"
"city_103",0.92,"Other","No relevent experience","no_enrollment","Primary School",NA,"4",NA,NA,NA,5,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","100-500","Pvt Ltd","1",212,"0"
"city_99",0.915,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"100-500","Pvt Ltd",NA,36,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"50-99","Pvt Ltd","2",39,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","16","500-999",NA,"3",7,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Graduate","Other","18",NA,NA,NA,212,"0"
"city_141",0.763,NA,"Has relevent experience","Full time course","Graduate","STEM","3","50-99","Pvt Ltd","1",26,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Graduate","No Major","20",NA,NA,NA,156,"0"
"city_89",0.925,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","50-99","Pvt Ltd","3",16,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","50-99","Pvt Ltd","1",57,"1"
"city_103",0.92,"Female","No relevent experience","no_enrollment","Graduate","STEM","3",NA,"Pvt Ltd","1",214,"1"
"city_114",0.926,"Male","No relevent experience","no_enrollment","High School",NA,"4",NA,"Pvt Ltd",NA,37,"0"
"city_61",0.913,NA,"Has relevent experience","Part time course","Masters","STEM","7",NA,"Pvt Ltd","1",190,"0"
"city_21",0.624,"Male","Has relevent experience","Full time course",NA,NA,"9","50-99","Pvt Ltd","1",27,"0"
"city_115",0.789,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"50-99","Pvt Ltd","1",41,"0"
"city_102",0.804,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"50-99","Pvt Ltd","1",21,"1"
"city_28",0.939,"Male","No relevent experience","Part time course","Graduate","STEM","12","50-99","Pvt Ltd",NA,44,"0"
"city_114",0.926,"Male","Has relevent experience","Full time course","Graduate","STEM","15","50-99","Pvt Ltd","1",111,"0"
"city_136",0.897,NA,"Has relevent experience","no_enrollment","Masters","Other","20","10000+","Pvt Ltd","1",70,"0"
"city_71",0.884,NA,"No relevent experience","no_enrollment",NA,NA,"2",NA,NA,NA,162,"0"
"city_103",0.92,NA,"Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Funded Startup","1",67,"0"
"city_114",0.926,"Male","Has relevent experience","Full time course","Graduate","STEM","14","100-500","Pvt Ltd","2",52,"0"
"city_61",0.913,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","100-500","Funded Startup","1",16,"0"
"city_21",0.624,NA,"Has relevent experience","no_enrollment","Masters","STEM","17",NA,"Funded Startup","1",11,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"50-99","Pvt Ltd",NA,45,"0"
"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","Other","3","1000-4999","Pvt Ltd","1",57,"1"
"city_136",0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"10000+","Other","4",37,"0"
"city_136",0.897,NA,"Has relevent experience","no_enrollment","Masters","STEM","8",NA,"Pvt Ltd","1",55,"0"
"city_136",0.897,NA,"Has relevent experience","Part time course","Graduate","Arts","4","<10","Funded Startup","3",66,"0"
"city_114",0.926,NA,"Has relevent experience","Full time course","Graduate","STEM","6","<10","Pvt Ltd","1",128,"0"
"city_16",0.91,"Female","Has relevent experience","no_enrollment","Phd","STEM",NA,"100-500","Pvt Ltd","1",91,"0"
"city_160",0.92,"Male","No relevent experience","no_enrollment","Primary School",NA,"3",NA,NA,NA,149,"0"
"city_67",0.855,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","10000+","Pvt Ltd","2",42,"0"
"city_83",0.923,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Pvt Ltd","4",41,"0"
"city_21",0.624,"Male","No relevent experience","Part time course","Masters","STEM","15","100-500","Pvt Ltd",NA,9,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10",NA,"Pvt Ltd","2",16,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"1000-4999","Pvt Ltd","1",94,"0"
"city_21",0.624,"Other","No relevent experience","Full time course","Graduate","STEM","3",NA,NA,NA,64,"0"
"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6",NA,NA,"1",114,"1"
"city_160",0.92,"Male","No relevent experience","Full time course","High School",NA,"9",NA,NA,"4",44,"1"
"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","6","10000+","Pvt Ltd","1",50,"1"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","High School",NA,"17","1000-4999","Pvt Ltd",NA,162,"0"
"city_45",0.89,NA,"Has relevent experience","no_enrollment","Graduate","STEM","10","100-500","Pvt Ltd","2",78,"0"
"city_102",0.804,NA,"No relevent experience","Full time course","Primary School",NA,"7",NA,NA,NA,94,"0"
"city_16",0.91,NA,"No relevent experience","Part time course","Graduate","STEM",NA,NA,NA,NA,35,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","19",NA,NA,"4",9,"1"
"city_65",0.802,"Male","No relevent experience","Full time course","Graduate","STEM","4",NA,"Pvt Ltd",NA,114,"1"
"city_41",0.827,"Male","Has relevent experience","Full time course","High School",NA,"4","5000-9999","Pvt Ltd","1",6,"1"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,NA,36,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,"4",61,"1"
"city_103",0.92,NA,"No relevent experience","Full time course","Graduate","STEM","4",NA,NA,"1",106,"1"
"city_104",0.924,NA,"Has relevent experience","no_enrollment","Graduate","STEM",NA,"10000+","Pvt Ltd","2",90,"0"
"city_115",0.789,"Male","Has relevent experience","no_enrollment","Graduate","Arts","18","100-500","Public Sector","2",60,"0"
"city_136",0.897,"Female","No relevent experience","no_enrollment","Phd","STEM","9","50-99","Public Sector","4",222,"0"
"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,"1",14,"1"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","50-99","Pvt Ltd",NA,290,"0"
"city_136",0.897,"Male","Has relevent experience","Part time course","Masters","STEM","11","<10","Pvt Ltd","1",69,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","50-99","Pvt Ltd","2",61,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","1000-4999","Pvt Ltd","1",11,"1"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","50-99","Pvt Ltd","3",44,"0"
"city_90",0.698,NA,"No relevent experience","Full time course","Graduate","STEM","5",NA,NA,"1",27,"1"
"city_160",0.92,"Male","No relevent experience","Full time course","Masters","Other","17","10000+","Public Sector","1",66,"0"
"city_16",0.91,"Male","No relevent experience","Full time course","Graduate","STEM","4",NA,NA,NA,86,"0"
"city_103",0.92,"Female","Has relevent experience","no_enrollment","Phd","STEM",NA,"1000-4999","Public Sector","2",24,"0"
"city_83",0.923,"Male","Has relevent experience","Part time course","Graduate","STEM","17","10000+","Pvt Ltd","4",200,"1"
"city_42",0.563,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,"1",56,"0"
"city_21",0.624,NA,"Has relevent experience","no_enrollment","Graduate","STEM","7","10000+","Pvt Ltd","1",8,"1"
"city_105",0.794,"Male","Has relevent experience","Part time course","High School",NA,"2",NA,"Pvt Ltd","2",17,"0"
"city_16",0.91,"Male","No relevent experience","Full time course","Graduate","STEM","7",NA,NA,"1",33,"1"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"10000+","Pvt Ltd",NA,69,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","9","<10","Pvt Ltd","1",240,"0"
"city_21",0.624,NA,"Has relevent experience","no_enrollment","Graduate","STEM","2","10000+","Pvt Ltd","1",91,"0"
"city_19",0.682,NA,"No relevent experience","Full time course","Graduate","STEM","3",NA,NA,NA,12,"1"
"city_114",0.926,"Male","Has relevent experience","Full time course","Graduate","STEM","9","<10","Pvt Ltd","1",21,"0"
"city_72",0.795,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"100-500","Funded Startup","1",4,"0"
"city_128",0.527,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","<10","Early Stage Startup","1",94,"0"
"city_16",0.91,"Male","Has relevent experience","Full time course","Graduate","No Major","2","<10","Pvt Ltd","1",91,"0"
"city_136",0.897,NA,"No relevent experience","Full time course","High School",NA,"4",NA,NA,NA,182,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","High School",NA,NA,"<10","Pvt Ltd",NA,20,"0"
"city_103",0.92,NA,"Has relevent experience","no_enrollment","Masters","STEM",NA,"1000-4999","Pvt Ltd",NA,35,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree","6","<10","Pvt Ltd","2",15,"1"
"city_136",0.897,NA,"Has relevent experience","no_enrollment","High School",NA,"3",NA,NA,"1",12,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Other","19","10000+","Pvt Ltd",NA,53,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6",NA,NA,"4",96,"1"
"city_105",0.794,"Female","No relevent experience","no_enrollment","Graduate","Business Degree",NA,NA,NA,"1",12,"1"
"city_136",0.897,"Male","Has relevent experience","no_enrollment","High School",NA,NA,NA,NA,"4",76,"0"
"city_19",0.682,NA,"Has relevent experience","no_enrollment","Graduate","STEM","3","<10","Early Stage Startup","1",32,"0"
"city_103",0.92,"Male","No relevent experience","no_enrollment","High School",NA,"4",NA,NA,"1",89,"0"
"city_136",0.897,"Male","Has relevent experience",NA,NA,NA,"13",NA,NA,NA,57,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","50-99","Pvt Ltd","4",82,"0"
"city_65",0.802,"Male","Has relevent experience","no_enrollment","Masters","STEM","14","10000+","Pvt Ltd","4",63,"0"
"city_16",0.91,"Female","Has relevent experience","no_enrollment","Graduate","Other","13","500-999","Pvt Ltd","2",111,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Phd","STEM","8",NA,"Public Sector","1",21,"0"
"city_173",0.878,"Male","Has relevent experience","no_enrollment","Masters","STEM","17","100-500","Pvt Ltd",NA,17,"0"
"city_74",0.579,NA,"Has relevent experience","Part time course","High School",NA,"4","50-99","Pvt Ltd","2",43,"0"
"city_98",0.949,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"<10","Pvt Ltd",NA,190,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","16",NA,"Pvt Ltd","4",102,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","6","50-99","Pvt Ltd","1",56,"0"
"city_103",0.92,"Male","No relevent experience","no_enrollment","Phd","STEM","5","100-500","NGO","1",61,"0"
"city_21",0.624,"Female","Has relevent experience","no_enrollment","Graduate","STEM","12",NA,NA,"2",45,"0"
"city_102",0.804,"Male","Has relevent experience","no_enrollment","Masters","STEM","6","100-500","Pvt Ltd","2",82,"0"
"city_16",0.91,"Male","No relevent experience","no_enrollment","Masters","STEM","15","10000+","Pvt Ltd",NA,18,"0"
"city_61",0.913,NA,"No relevent experience","Full time course","Graduate","STEM","4",NA,NA,"3",12,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"50-99","Pvt Ltd",NA,29,"0"
"city_162",0.767,"Male","Has relevent experience","Full time course","Graduate","STEM","4","500-999","Pvt Ltd","1",48,"0"
"city_28",0.939,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"10000+","Pvt Ltd","1",42,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"10000+","Pvt Ltd","1",15,"0"
